equipment,ip_address,incident_time
78043-s-terra2,198.18.138.42,2024-10-23 11:56:14
16035-Eltex1,172.16.13.242,2024-10-23 12:03:13
16043-Eltex2,172.20.31.38,2024-10-23 12:03:19
16047-Eltex2,172.20.33.74,2024-10-23 12:03:15
16049-Eltex1,172.16.33.230,2024-10-23 12:03:09
12008-Eltex2,172.20.33.146,2024-10-23 12:03:09
30010-Eltex1,172.16.33.26,2024-10-23 12:05:14
78043-s-terra2,198.18.138.42,2024-10-23 12:08:15
50053-Eltex2,172.20.3.78,2024-10-23 12:13:14
30010-s-terra1,198.18.35.26,2024-10-23 12:18:14
30010-Eltex2,172.20.33.26,2024-10-23 12:18:14
30010-Eltex2,172.20.33.26,2024-10-23 12:20:15
30010-Eltex1,172.16.33.26,2024-10-23 12:24:14
24027-s-terra2,198.18.152.142,2024-10-23 11:09:18
59008-Eltex2,172.20.17.210,2024-10-23 12:45:15
78043-s-terra2,198.18.138.42,2024-10-23 12:55:15
30010-s-terra1,198.18.35.26,2024-10-23 12:58:14
30010-Eltex2,172.20.33.26,2024-10-23 12:58:14
30010-Eltex2,172.20.33.26,2024-10-23 13:00:15
78043-s-terra2,198.18.138.42,2024-10-23 13:03:19
74031-s-terra1,198.18.18.74,2024-10-23 13:15:16
77125-Eltex1,172.16.0.166,2024-10-23 13:05:38
78043-Eltex2,172.20.8.42,2024-10-23 12:40:20
77125-Eltex1,172.16.0.166,2024-10-23 13:31:12
78043-s-terra2,198.18.138.42,2024-10-23 13:32:15
78043-Eltex2,172.20.8.42,2024-10-23 13:40:15
77125-Eltex1,172.16.0.166,2024-10-23 13:42:13
72033-Eltex1,172.16.19.94,2024-10-23 13:55:12
78043-Eltex2,172.20.8.42,2024-10-23 13:54:24
72033-Eltex1,172.16.19.94,2024-10-23 13:50:36
50053-Eltex2,172.20.3.78,2024-10-23 14:03:14
50053-Eltex2,172.20.3.78,2024-10-23 14:05:14
02030-s-terra1,198.18.30.234,2024-10-23 14:21:00
66061-s-terra1,198.18.31.186,2024-10-23 14:21:00
29008-Eltex2,172.20.6.106,2024-10-23 14:24:17
54034-Eltex1,172.16.5.86,2024-10-23 14:42:13
55001-Eltex2,172.20.20.250,2024-10-23 14:42:14
14009-Eltex2,172.20.23.234,2024-10-23 14:35:21
77225-Eltex2,172.20.1.130,2024-10-23 14:35:21
65002-Eltex1,172.16.24.182,2024-10-23 14:47:13
14004-Eltex1,172.16.23.214,2024-10-23 14:47:13
49001-Eltex2,172.20.24.102,2024-10-23 14:51:14
50051-Eltex2,172.20.4.234,2024-10-23 14:54:13
54034-Eltex2,172.20.5.86,2024-10-23 14:58:13
42017-s-terra1,198.18.23.122,2024-10-23 14:58:16
70007-Eltex2,172.20.25.98,2024-10-23 15:03:15
54034-Eltex2,172.20.5.86,2024-10-23 15:08:13
25008-Eltex1,172.16.24.138,2024-10-23 15:12:13
42014-Eltex2,172.20.21.110,2024-10-23 15:14:12
42018-Eltex2,172.20.21.126,2024-10-23 14:35:14
25002-Eltex1,172.16.24.114,2024-10-23 14:35:15
25007-Eltex1,172.16.24.134,2024-10-23 14:35:15
27005-Eltex1,172.16.24.14,2024-10-23 14:35:15
49002-Eltex1,172.16.5.54,2024-10-23 14:35:15
49002-Eltex2,172.20.5.54,2024-10-23 14:35:15
14009-Eltex2,172.20.23.234,2024-10-23 14:35:20
27009-Eltex2,172.20.24.30,2024-10-23 14:35:15
54016-Eltex2,172.20.20.26,2024-10-23 14:35:15
28001-Eltex2,172.20.23.150,2024-10-23 14:35:15
28001-Eltex1,172.16.23.150,2024-10-23 14:35:16
14002-Eltex1,172.16.23.206,2024-10-23 14:35:15
14002-Eltex2,172.20.23.206,2024-10-23 14:35:15
14007-Eltex1,172.16.23.226,2024-10-23 14:35:15
14011-Eltex2,172.20.23.242,2024-10-23 14:35:15
54034-Eltex1,172.16.5.86,2024-10-23 15:21:13
28003-Eltex1,172.16.23.158,2024-10-23 14:35:15
28003-Eltex2,172.20.23.158,2024-10-23 14:35:15
54037-Eltex1,172.16.20.174,2024-10-23 14:35:15
22014-Eltex2,172.20.22.6,2024-10-23 14:35:14
27016-Eltex1,172.16.24.58,2024-10-23 14:35:15
49001-Eltex1,172.16.24.102,2024-10-23 14:35:15
54030-Eltex2,172.20.20.138,2024-10-23 14:35:14
22002-Eltex1,172.16.21.214,2024-10-23 14:35:15
22002-Eltex2,172.20.21.214,2024-10-23 14:35:15
42017-Eltex2,172.20.21.122,2024-10-23 14:35:15
25005-Eltex2,172.20.24.126,2024-10-23 14:35:15
77225-Eltex2,172.20.1.130,2024-10-23 15:10:21
25012-Eltex2,172.20.24.154,2024-10-23 14:35:15
25006-Eltex2,172.20.24.130,2024-10-23 14:35:15
42020-Eltex1,172.16.21.134,2024-10-23 14:35:15
25003-Eltex2,172.20.24.118,2024-10-23 14:35:15
27007-Eltex1,172.16.24.22,2024-10-23 14:35:15
27008-Eltex2,172.20.24.26,2024-10-23 14:35:14
27008-Eltex1,172.16.24.26,2024-10-23 14:35:15
27012-Eltex1,172.16.24.42,2024-10-23 14:35:15
25013-Eltex1,172.16.24.158,2024-10-23 14:35:15
22017-Eltex1,172.16.22.18,2024-10-23 14:35:15
25018-Eltex1,172.16.26.162,2024-10-23 14:35:20
25001-Eltex1,172.16.24.110,2024-10-23 14:35:16
28005-Eltex2,172.20.23.166,2024-10-23 14:35:15
28005-Eltex1,172.16.23.166,2024-10-23 14:35:16
27013-Eltex2,172.20.24.46,2024-10-23 14:35:14
27013-Eltex1,172.16.24.46,2024-10-23 14:35:16
41001-Eltex2,172.20.24.78,2024-10-23 14:35:15
42016-Eltex1,172.16.21.118,2024-10-23 14:35:15
42028-Eltex1,172.16.21.166,2024-10-23 14:35:15
28006-Eltex2,172.20.23.170,2024-10-23 14:35:14
42035-Eltex1,172.16.21.194,2024-10-23 14:35:15
27021-Eltex1,172.16.25.154,2024-10-23 14:35:20
41003-Eltex1,172.16.24.86,2024-10-23 14:35:20
54023-Eltex1,172.16.20.46,2024-10-23 14:35:15
22011-Eltex2,172.20.21.250,2024-10-23 14:35:14
22011-Eltex1,172.16.21.250,2024-10-23 14:35:15
54044-Eltex2,172.20.20.122,2024-10-23 14:35:15
54025-Eltex2,172.20.20.50,2024-10-23 14:35:14
22020-Eltex1,172.16.22.30,2024-10-23 14:35:15
70004-Eltex2,172.20.20.202,2024-10-23 14:35:15
27018-Eltex2,172.20.24.66,2024-10-23 14:35:19
27018-Eltex1,172.16.24.66,2024-10-23 14:35:20
42001-Eltex1,172.16.21.58,2024-10-23 14:35:19
42021-Eltex2,172.20.21.138,2024-10-23 14:35:19
65002-Eltex1,172.16.24.182,2024-10-23 14:35:16
22023-Eltex2,172.20.26.102,2024-10-23 14:35:19
22005-Eltex2,172.20.21.226,2024-10-23 14:35:14
42025-Eltex2,172.20.21.154,2024-10-23 14:35:15
25004-Eltex1,172.16.24.122,2024-10-23 14:35:15
70011-Eltex1,172.16.20.222,2024-10-23 14:35:16
14005-Eltex1,172.16.23.218,2024-10-23 14:35:15
14005-Eltex2,172.20.23.218,2024-10-23 14:35:15
27019-Eltex2,172.20.24.70,2024-10-23 14:35:14
87001-Eltex2,172.20.25.106,2024-10-23 14:35:21
25011-Eltex2,172.20.24.150,2024-10-23 14:35:19
70007-Eltex2,172.20.25.98,2024-10-23 14:35:14
27023-Eltex2,172.20.25.158,2024-10-23 14:35:19
25015-Eltex1,172.16.24.166,2024-10-23 14:35:16
28009-Eltex2,172.20.23.182,2024-10-23 14:35:19
28009-Eltex1,172.16.23.182,2024-10-23 14:35:20
28013-Eltex1,172.16.23.198,2024-10-23 14:35:15
27001-Eltex1,172.16.23.254,2024-10-23 14:35:16
27017-Eltex1,172.16.24.62,2024-10-23 14:35:15
27017-Eltex2,172.20.24.62,2024-10-23 14:35:15
28004-Eltex1,172.16.23.162,2024-10-23 14:35:15
28008-Eltex2,172.20.23.178,2024-10-23 14:35:14
22010-Eltex1,172.16.21.246,2024-10-23 14:35:15
14004-Eltex2,172.20.23.214,2024-10-23 14:35:14
14008-Eltex1,172.16.23.230,2024-10-23 14:35:15
14008-Eltex2,172.20.23.230,2024-10-23 14:35:15
14012-Eltex2,172.20.24.202,2024-10-23 14:35:14
14012-Eltex1,172.16.24.202,2024-10-23 14:35:15
27015-Eltex2,172.20.24.54,2024-10-23 14:35:14
41002-Eltex2,172.20.24.82,2024-10-23 14:35:19
41002-Eltex1,172.16.24.82,2024-10-23 14:35:20
54017-Eltex1,172.16.20.30,2024-10-23 14:35:15
54021-Eltex2,172.20.20.38,2024-10-23 14:35:14
72025-Eltex2,172.20.19.70,2024-10-23 14:40:15
22022-Eltex1,172.16.26.110,2024-10-23 14:40:18
54034-Eltex2,172.20.5.86,2024-10-23 14:40:16
89015-Eltex2,172.20.20.2,2024-10-23 14:40:15
02006-Eltex1,172.16.15.150,2024-10-23 14:40:14
14004-Eltex1,172.16.23.214,2024-10-23 14:40:15
25002-Eltex2,172.20.24.114,2024-10-23 14:45:14
14009-Eltex2,172.20.23.234,2024-10-23 15:25:22
54030-Eltex1,172.16.20.138,2024-10-23 14:45:16
42031-Eltex1,172.16.21.178,2024-10-23 14:45:15
25008-Eltex1,172.16.24.138,2024-10-23 14:45:15
28006-Eltex1,172.16.23.170,2024-10-23 14:45:16
70005-Eltex2,172.20.25.94,2024-10-23 14:45:14
42025-Eltex1,172.16.21.154,2024-10-23 14:45:15
70007-Eltex2,172.20.25.98,2024-10-23 15:32:16
42026-Eltex1,172.16.21.158,2024-10-23 14:45:20
54035-Eltex1,172.16.20.82,2024-10-23 14:50:15
54005-Eltex1,172.16.5.142,2024-10-23 14:50:15
65003-Eltex2,172.20.24.186,2024-10-23 14:50:14
70007-Eltex2,172.20.25.98,2024-10-23 15:32:16
42037-Eltex1,172.16.21.202,2024-10-23 14:50:15
27023-Eltex1,172.16.25.158,2024-10-23 14:50:19
25015-Eltex2,172.20.24.166,2024-10-23 14:50:14
28013-Eltex2,172.20.23.198,2024-10-23 14:50:14
22010-Eltex2,172.20.21.246,2024-10-23 14:50:14
27006-Eltex2,172.20.24.18,2024-10-23 14:55:15
14011-Eltex1,172.16.23.242,2024-10-23 14:55:14
54040-Eltex1,172.16.20.106,2024-10-23 14:55:14
22009-Eltex1,172.16.21.242,2024-10-23 14:55:15
28012-Eltex1,172.16.23.194,2024-10-23 14:55:15
27012-Eltex2,172.20.24.42,2024-10-23 14:55:15
25008-Eltex1,172.16.24.138,2024-10-23 15:39:13
54043-Eltex1,172.16.20.118,2024-10-23 14:55:15
22017-Eltex2,172.20.22.18,2024-10-23 14:55:14
42008-Eltex1,172.16.21.86,2024-10-23 15:41:19
65003-Eltex1,172.16.24.186,2024-10-23 14:55:15
70004-Eltex1,172.16.20.202,2024-10-23 14:55:15
42011-Eltex1,172.16.21.98,2024-10-23 14:55:19
25011-Eltex1,172.16.24.150,2024-10-23 14:55:20
25008-Eltex1,172.16.24.138,2024-10-23 15:44:13
42008-Eltex1,172.16.21.86,2024-10-23 15:43:19
14009-Eltex1,172.16.23.234,2024-10-23 15:00:14
41005-Eltex1,172.16.24.94,2024-10-23 15:00:14
14007-Eltex2,172.20.23.226,2024-10-23 15:00:14
54032-Eltex2,172.20.20.142,2024-10-23 15:00:14
22013-Eltex2,172.20.22.2,2024-10-23 15:00:14
28011-Eltex1,172.16.23.190,2024-10-23 15:00:14
28011-Eltex2,172.20.23.190,2024-10-23 15:00:14
63008-Eltex1,172.16.14.254,2024-10-23 15:46:13
54038-Eltex2,172.20.20.94,2024-10-23 15:00:14
04001-Eltex2,172.20.21.54,2024-10-23 15:00:14
42011-Eltex2,172.20.21.98,2024-10-23 15:00:19
27003-Eltex1,172.16.24.6,2024-10-23 15:45:15
65002-Eltex2,172.20.24.182,2024-10-23 15:47:14
87001-Eltex1,172.16.25.106,2024-10-23 15:00:21
14004-Eltex2,172.20.23.214,2024-10-23 15:44:13
42004-Eltex2,172.20.21.70,2024-10-23 15:05:15
42014-Eltex1,172.16.21.110,2024-10-23 15:05:15
54026-Eltex1,172.16.20.58,2024-10-23 15:05:15
54037-Eltex2,172.20.20.174,2024-10-23 15:05:15
42022-Eltex2,172.20.21.142,2024-10-23 15:05:15
42024-Eltex2,172.20.21.150,2024-10-23 15:05:15
65005-Eltex1,172.16.24.194,2024-10-23 15:05:16
25009-Eltex2,172.20.24.142,2024-10-23 15:05:15
54034-Eltex1,172.16.5.86,2024-10-23 15:51:13
65002-Eltex2,172.20.24.182,2024-10-23 15:51:14
50083-Eltex1,172.16.3.18,2024-10-23 15:54:17
42044-Eltex1,172.16.29.234,2024-10-23 15:50:19
42044-Eltex1,172.16.29.234,2024-10-23 15:50:20
28009-Eltex2,172.20.23.182,2024-10-23 15:50:20
50134-s-terra1,198.18.30.166,2024-10-23 15:56:15
47003-Eltex1,172.16.7.86,2024-10-23 15:57:13
78043-s-terra2,198.18.138.42,2024-10-23 16:10:15
63037-Eltex1,172.16.15.114,2024-10-23 16:19:13
78043-s-terra2,198.18.138.42,2024-10-23 16:21:15
50134-Eltex1,172.16.28.166,2024-10-23 16:21:15
50134-s-terra1,198.18.30.166,2024-10-23 16:24:17
56002-Eltex1,172.16.16.82,2024-10-23 16:26:19
56024-Eltex1,172.16.27.254,2024-10-23 16:26:15
56009-Eltex1,172.16.16.110,2024-10-23 16:26:21
56015-Eltex1,172.16.16.134,2024-10-23 16:26:13
56010-Eltex1,172.16.16.114,2024-10-23 16:26:13
56004-Eltex1,172.16.16.90,2024-10-23 16:26:17
56014-Eltex1,172.16.16.130,2024-10-23 16:26:14
56018-Eltex1,172.16.16.146,2024-10-23 16:26:15
56020-Eltex1,172.16.16.154,2024-10-23 16:26:13
56005-Eltex1,172.16.16.94,2024-10-23 16:26:13
56021-Eltex1,172.16.16.158,2024-10-23 16:26:14
56022-Eltex1,172.16.25.226,2024-10-23 16:26:13
56025-Eltex1,172.16.32.74,2024-10-23 16:26:15
56017-Eltex1,172.16.16.142,2024-10-23 16:26:18
56023-Eltex1,172.16.26.186,2024-10-23 16:26:17
56026-Eltex1,172.16.33.66,2024-10-23 16:26:17
77900-Eltex1,10.251.1.179,2024-10-23 15:00:36
50134-s-terra1,198.18.30.166,2024-10-23 16:28:18
78104-Eltex1,172.16.28.22,2024-10-23 16:30:13
50134-Eltex1,172.16.28.166,2024-10-23 16:31:15
77125-Eltex1,172.16.0.166,2024-10-23 16:35:13
32010-Eltex2,172.20.32.126,2024-10-23 16:42:13
59023-Eltex1,172.16.19.246,2024-10-23 16:46:16
78043-Eltex2,172.20.8.42,2024-10-23 16:00:20
63008-Eltex1,172.16.14.254,2024-10-23 16:50:13
50134-s-terra1,198.18.30.166,2024-10-23 16:49:15
61029-Eltex2,172.20.10.194,2024-10-23 16:56:15
78043-Eltex2,172.20.8.42,2024-10-23 16:56:15
78043-s-terra2,198.18.138.42,2024-10-23 16:56:15
50133-Eltex2,172.20.28.106,2024-10-23 17:02:13
78043-Eltex2,172.20.8.42,2024-10-23 17:10:14
50134-s-terra1,198.18.30.166,2024-10-23 17:15:15
61029-Eltex2,172.20.10.194,2024-10-23 17:18:14
78104-Eltex1,172.16.28.22,2024-10-23 17:18:13
50134-s-terra1,198.18.30.166,2024-10-23 17:24:15
61018-Eltex2,172.20.10.150,2024-10-23 17:23:14
77090-Eltex2,172.20.1.106,2024-10-23 16:00:38
50134-Eltex1,172.16.28.166,2024-10-23 16:00:34
61029-Eltex2,172.20.10.194,2024-10-23 17:42:14
50134-s-terra1,198.18.30.166,2024-10-23 17:50:15
50134-Eltex1,172.16.28.166,2024-10-23 17:50:15
77125-Eltex1,172.16.0.166,2024-10-23 17:55:13
77125-Eltex1,172.16.0.166,2024-10-23 17:55:14
50134-s-terra1,198.18.30.166,2024-10-23 18:00:15
50134-Eltex1,172.16.28.166,2024-10-23 18:00:15
78104-Eltex1,172.16.28.22,2024-10-23 18:04:12
50134-s-terra1,198.18.30.166,2024-10-23 18:09:17
50134-Eltex1,172.16.28.166,2024-10-23 18:09:17
78043-s-terra2,198.18.138.42,2024-10-23 18:18:15
50097-Eltex2,172.20.3.2,2024-10-23 18:26:16
50134-s-terra1,198.18.30.166,2024-10-23 18:25:15
50134-Eltex1,172.16.28.166,2024-10-23 18:25:15
77900-Eltex1,10.251.1.179,2024-10-23 18:29:07
48006-Eltex2,172.20.12.150,2024-10-23 18:40:13
50134-s-terra1,198.18.30.166,2024-10-23 18:39:17
50134-Eltex1,172.16.28.166,2024-10-23 18:39:17
50134-s-terra1,198.18.30.166,2024-10-23 19:04:17
50134-Eltex1,172.16.28.166,2024-10-23 19:04:17
38020-Eltex1,172.16.22.238,2024-10-23 19:09:15
64025-Eltex2,172.20.13.74,2024-10-23 18:35:15
78043-s-terra2,198.18.138.42,2024-10-23 19:21:16
78043-s-terra2,198.18.138.42,2024-10-23 19:29:15
50134-s-terra1,198.18.30.166,2024-10-23 19:30:15
50134-Eltex1,172.16.28.166,2024-10-23 19:30:15
63039-Eltex1,172.16.15.122,2024-10-23 18:50:14
78043-Eltex2,172.20.8.42,2024-10-23 19:05:20
63039-s-terra1,198.18.17.122,2024-10-23 19:50:17
56024-Eltex2,172.20.27.254,2024-10-23 19:56:13
56009-Eltex1,172.16.16.110,2024-10-23 19:56:12
56009-Eltex2,172.20.16.110,2024-10-23 19:56:12
56015-Eltex1,172.16.16.134,2024-10-23 19:56:12
56015-Eltex2,172.20.16.134,2024-10-23 19:56:12
56010-Eltex1,172.16.16.114,2024-10-23 19:56:13
56010-Eltex2,172.20.16.114,2024-10-23 19:56:13
56004-Eltex1,172.16.16.90,2024-10-23 19:56:16
56004-Eltex2,172.20.16.90,2024-10-23 19:56:16
56014-Eltex1,172.16.16.130,2024-10-23 19:56:13
56014-Eltex2,172.20.16.130,2024-10-23 19:56:13
56018-Eltex1,172.16.16.146,2024-10-23 19:56:15
56018-Eltex2,172.20.16.146,2024-10-23 19:56:15
56020-Eltex1,172.16.16.154,2024-10-23 19:56:13
56020-Eltex2,172.20.16.154,2024-10-23 19:56:13
56002-Eltex1,172.16.16.82,2024-10-23 19:56:16
56002-Eltex2,172.20.16.82,2024-10-23 19:56:16
56005-Eltex1,172.16.16.94,2024-10-23 19:56:12
56005-Eltex2,172.20.16.94,2024-10-23 19:56:12
56021-Eltex1,172.16.16.158,2024-10-23 19:56:14
56021-Eltex2,172.20.16.158,2024-10-23 19:56:14
56022-Eltex1,172.16.25.226,2024-10-23 19:56:13
56022-Eltex2,172.20.25.226,2024-10-23 19:56:13
56017-Eltex1,172.16.16.142,2024-10-23 19:56:15
56017-Eltex2,172.20.16.142,2024-10-23 19:56:15
56023-Eltex2,172.20.26.186,2024-10-23 19:56:13
56026-Eltex2,172.20.33.66,2024-10-23 19:56:15
56024-Eltex1,172.16.27.254,2024-10-23 19:50:33
56009-Eltex1,172.16.16.110,2024-10-23 19:50:35
56015-Eltex1,172.16.16.134,2024-10-23 19:50:34
56010-Eltex1,172.16.16.114,2024-10-23 19:50:33
56004-Eltex1,172.16.16.90,2024-10-23 19:50:33
56014-Eltex1,172.16.16.130,2024-10-23 19:50:34
56018-Eltex1,172.16.16.146,2024-10-23 19:50:34
56020-Eltex1,172.16.16.154,2024-10-23 19:50:34
56002-Eltex1,172.16.16.82,2024-10-23 19:50:34
56005-Eltex1,172.16.16.94,2024-10-23 19:50:34
56021-Eltex1,172.16.16.158,2024-10-23 19:50:34
56022-Eltex1,172.16.25.226,2024-10-23 19:50:34
56025-Eltex1,172.16.32.74,2024-10-23 19:55:19
56017-Eltex1,172.16.16.142,2024-10-23 19:50:35
56023-Eltex1,172.16.26.186,2024-10-23 19:50:35
56026-Eltex1,172.16.33.66,2024-10-23 19:50:33
50134-s-terra1,198.18.30.166,2024-10-23 20:04:15
50134-Eltex1,172.16.28.166,2024-10-23 20:04:15
63039-s-terra1,198.18.17.122,2024-10-23 20:05:17
48006-Eltex2,172.20.12.150,2024-10-23 20:06:13
48006-Eltex2,172.20.12.150,2024-10-23 20:10:13
50134-s-terra1,198.18.30.166,2024-10-23 20:11:15
50134-Eltex1,172.16.28.166,2024-10-23 20:11:15
38034-Eltex2,172.20.23.38,2024-10-23 20:18:19
38036-Eltex2,172.20.23.46,2024-10-23 20:18:12
38025-Eltex2,172.20.23.2,2024-10-23 20:18:14
78043-Eltex2,172.20.8.42,2024-10-23 20:20:14
77264-Eltex2,172.20.27.86,2024-10-23 20:26:14
50134-s-terra1,198.18.30.166,2024-10-23 20:29:15
50134-Eltex1,172.16.28.166,2024-10-23 20:29:15
78043-s-terra2,198.18.138.42,2024-10-23 20:32:15
50134-s-terra1,198.18.30.166,2024-10-23 20:40:15
50134-Eltex1,172.16.28.166,2024-10-23 20:40:15
78043-Eltex2,172.20.8.42,2024-10-23 20:50:14
52032-Eltex1,172.16.17.70,2024-10-23 20:52:15
78043-s-terra2,198.18.138.42,2024-10-23 20:55:16
53005-Eltex2,172.20.6.206,2024-10-23 20:15:15
38020-Eltex2,172.20.22.238,2024-10-23 21:09:14
38012-Eltex1,172.16.22.206,2024-10-23 21:09:16
78043-Eltex2,172.20.8.42,2024-10-23 21:15:14
50134-s-terra1,198.18.30.166,2024-10-23 21:20:15
50134-Eltex1,172.16.28.166,2024-10-23 21:20:15
50134-s-terra1,198.18.30.166,2024-10-23 21:34:16
50134-Eltex1,172.16.28.166,2024-10-23 21:34:16
78043-s-terra2,198.18.138.42,2024-10-23 21:45:15
50134-s-terra1,198.18.30.166,2024-10-23 21:53:15
50134-Eltex1,172.16.28.166,2024-10-23 21:53:15
78043-s-terra2,198.18.138.42,2024-10-23 22:10:15
48006-Eltex2,172.20.12.150,2024-10-23 22:15:13
50134-s-terra1,198.18.30.166,2024-10-23 22:15:14
50134-Eltex1,172.16.28.166,2024-10-23 22:15:14
67003-Eltex2,172.20.8.230,2024-10-23 21:35:14
48006-Eltex2,172.20.12.150,2024-10-23 22:33:12
50134-s-terra1,198.18.30.166,2024-10-23 22:35:14
81002-Eltex2,172.20.31.178,2024-10-23 21:20:46
50134-Eltex1,172.16.28.166,2024-10-23 22:35:19
78043-s-terra2,198.18.138.42,2024-10-23 22:46:15
78043-s-terra2,198.18.138.42,2024-10-23 22:55:16
52032-Eltex1,172.16.17.70,2024-10-23 22:40:36
52032-Eltex1,172.16.17.70,2024-10-23 23:00:16
52032-Eltex1,172.16.17.70,2024-10-23 22:45:35
50134-s-terra1,198.18.30.166,2024-10-23 23:05:15
50134-Eltex1,172.16.28.166,2024-10-23 23:05:15
50134-s-terra1,198.18.30.166,2024-10-23 23:20:15
50134-Eltex1,172.16.28.166,2024-10-23 23:20:15
55010-Eltex2,172.20.21.30,2024-10-23 23:32:12
40011-Eltex2,172.20.33.138,2024-10-23 23:36:11
78043-s-terra2,198.18.138.42,2024-10-23 23:44:15
50134-s-terra1,198.18.30.166,2024-10-23 23:45:15
50134-Eltex1,172.16.28.166,2024-10-23 23:45:15
50134-s-terra1,198.18.30.166,2024-10-23 23:54:16
50134-Eltex1,172.16.28.166,2024-10-23 23:54:16
50134-s-terra1,198.18.30.166,2024-10-23 23:58:17
50134-Eltex1,172.16.28.166,2024-10-23 23:58:17
78043-Eltex2,172.20.8.42,2024-10-23 23:25:19
78043-s-terra2,198.18.138.42,2024-10-23 23:25:19
78043-s-terra2,198.18.138.42,2024-10-24 00:12:15
78043-Eltex2,172.20.8.42,2024-10-24 00:20:14
47012-Eltex1,172.16.7.122,2024-10-24 00:20:16
50134-s-terra1,198.18.30.166,2024-10-24 00:10:20
50134-Eltex1,172.16.28.166,2024-10-24 00:10:20
50134-s-terra1,198.18.30.166,2024-10-24 00:20:15
50134-Eltex1,172.16.28.166,2024-10-24 00:20:15
78043-Eltex2,172.20.8.42,2024-10-24 00:35:14
26007-Eltex2,172.20.11.166,2024-10-24 00:00:19
50134-s-terra1,198.18.30.166,2024-10-24 00:44:16
50134-Eltex1,172.16.28.166,2024-10-24 00:44:16
78043-s-terra2,198.18.138.42,2024-10-24 00:54:16
81002-Eltex2,172.20.31.178,2024-10-24 01:08:15
50134-s-terra1,198.18.30.166,2024-10-24 01:15:15
50134-Eltex1,172.16.28.166,2024-10-24 01:15:15
73006-Eltex2,172.20.14.170,2024-10-24 01:40:13
50134-s-terra1,198.18.30.166,2024-10-24 02:00:15
50134-Eltex1,172.16.28.166,2024-10-24 02:00:15
51018-Eltex2,172.20.28.98,2024-10-24 02:01:14
78043-s-terra2,198.18.138.42,2024-10-24 02:04:16
50134-s-terra1,198.18.30.166,2024-10-24 02:13:15
50134-Eltex1,172.16.28.166,2024-10-24 02:13:15
50134-s-terra1,198.18.30.166,2024-10-24 02:55:15
50134-Eltex1,172.16.28.166,2024-10-24 02:55:15
44004-Eltex1,172.16.5.250,2024-10-24 02:59:13
07002-Eltex2,172.20.11.206,2024-10-24 03:00:12
52032-Eltex1,172.16.17.70,2024-10-24 03:02:15
52032-Eltex1,172.16.17.70,2024-10-24 03:05:15
70007-s-terra2,198.18.155.98,2024-10-24 03:13:16
78043-s-terra2,198.18.138.42,2024-10-24 03:17:15
52032-Eltex1,172.16.17.70,2024-10-24 03:20:13
46017-Eltex2,172.20.10.14,2024-10-24 03:21:14
78127-Eltex1,172.16.32.154,2024-10-24 03:22:15
50134-s-terra1,198.18.30.166,2024-10-24 03:29:17
50134-Eltex1,172.16.28.166,2024-10-24 03:29:17
22011-Eltex2,172.20.21.250,2024-10-24 03:40:13
50134-s-terra1,198.18.30.166,2024-10-24 03:59:14
50134-Eltex1,172.16.28.166,2024-10-24 03:59:14
50134-s-terra1,198.18.30.166,2024-10-24 04:04:17
50134-Eltex1,172.16.28.166,2024-10-24 04:04:17
78043-Eltex2,172.20.8.42,2024-10-24 04:08:15
78043-s-terra2,198.18.138.42,2024-10-24 04:09:15
38035-s-terra1,198.18.25.42,2024-10-24 04:09:18
78043-s-terra2,198.18.138.42,2024-10-24 04:14:16
78043-Eltex2,172.20.8.42,2024-10-24 04:15:15
78043-Eltex2,172.20.8.42,2024-10-24 04:20:15
50134-s-terra1,198.18.30.166,2024-10-24 04:20:15
50134-Eltex1,172.16.28.166,2024-10-24 04:20:15
78043-Eltex2,172.20.8.42,2024-10-24 04:29:18
50134-s-terra1,198.18.30.166,2024-10-24 04:34:16
50134-Eltex1,172.16.28.166,2024-10-24 04:34:16
78043-s-terra2,198.18.138.42,2024-10-24 04:42:15
78043-s-terra2,198.18.138.42,2024-10-24 04:50:16
32011-Eltex2,172.20.33.98,2024-10-24 04:55:15
50134-s-terra1,198.18.30.166,2024-10-24 05:00:15
50134-Eltex1,172.16.28.166,2024-10-24 05:00:15
74026-Eltex2,172.20.18.90,2024-10-24 05:15:13
74029-Eltex2,172.20.16.66,2024-10-24 05:15:13
74031-Eltex2,172.20.16.74,2024-10-24 05:15:13
74037-Eltex2,172.20.29.10,2024-10-24 05:15:16
74030-Eltex2,172.20.19.122,2024-10-24 05:15:14
74041-Eltex2,172.20.32.118,2024-10-24 05:15:13
74031-s-terra2,198.18.146.74,2024-10-24 05:18:13
50134-s-terra1,198.18.30.166,2024-10-24 05:30:15
50134-Eltex1,172.16.28.166,2024-10-24 05:30:15
78043-s-terra2,198.18.138.42,2024-10-24 05:34:16
50134-s-terra1,198.18.30.166,2024-10-24 05:44:16
50134-Eltex1,172.16.28.166,2024-10-24 05:44:16
78043-s-terra2,198.18.138.42,2024-10-24 05:50:15
50134-s-terra1,198.18.30.166,2024-10-24 05:55:15
50134-Eltex1,172.16.28.166,2024-10-24 05:55:15
78043-s-terra2,198.18.138.42,2024-10-24 06:10:16
50134-s-terra1,198.18.30.166,2024-10-24 05:25:19
50134-Eltex1,172.16.28.166,2024-10-24 06:10:18
46017-Eltex2,172.20.10.14,2024-10-24 06:17:14
